ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,all_souls_day_dummy,all_souls_day_dummy_lower,all_souls_day_dummy_upper,black_friday_dummy,black_friday_dummy_lower,black_friday_dummy_upper,carnival_dummy,carnival_dummy_lower,carnival_dummy_upper,christmas_dummy,christmas_dummy_lower,christmas_dummy_upper,corpus_christi_dummy,corpus_christi_dummy_lower,corpus_christi_dummy_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,good_friday_dummy,good_friday_dummy_lower,good_friday_dummy_upper,independence_day_dummy,independence_day_dummy_lower,independence_day_dummy_upper,is_weekend,is_weekend_lower,is_weekend_upper,is_weekend_lag_1,is_weekend_lag_1_lower,is_weekend_lag_1_upper,is_weekend_lag_14,is_weekend_lag_14_lower,is_weekend_lag_14_upper,is_weekend_lag_28,is_weekend_lag_28_lower,is_weekend_lag_28_upper,is_weekend_lag_7,is_weekend_lag_7_lower,is_weekend_lag_7_upper,july_15_promo,july_15_promo_lower,july_15_promo_upper,labor_day_dummy,labor_day_dummy_lower,labor_day_dummy_upper,new_year_dummy,new_year_dummy_lower,new_year_dummy_upper,our_lady_aparecida_dummy,our_lady_aparecida_dummy_lower,our_lady_aparecida_dummy_upper,republic_day_dummy,republic_day_dummy_lower,republic_day_dummy_upper,tiradentes_dummy,tiradentes_dummy_lower,tiradentes_dummy_upper,transactions,transactions_lower,transactions_upper,transactions_lag_1,transactions_lag_1_lower,transactions_lag_1_upper,transactions_lag_14,transactions_lag_14_lower,transactions_lag_14_upper,transactions_lag_28,transactions_lag_28_lower,transactions_lag_28_upper,transactions_lag_7,transactions_lag_7_lower,transactions_lag_7_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2013-01-01,12.788490234179688,8.191412467491578,8.564612783425867,12.788490234179688,12.788490234179688,-4.411589257666888,-4.411589257666888,-4.411589257666888,-0.00030055665849038706,-0.00030055665849038706,-0.00030055665849038706,0.0007480598259214697,0.0007480598259214697,0.0007480598259214697,-0.0014310255621512006,-0.0014310255621512006,-0.0014310255621512006,0.0016190085142137017,0.0016190085142137017,0.0016190085142137017,2.652881155359243e-05,2.652881155359243e-05,2.652881155359243e-05,-4.572530652698936,-4.572530652698936,-4.572530652698936,0.0001329388887645191,0.0001329388887645191,0.0001329388887645191,-0.00026310325417986107,-0.00026310325417986107,-0.00026310325417986107,-0.04674970989317801,-0.04674970989317801,-0.04674970989317801,-0.02714017945634239,-0.02714017945634239,-0.02714017945634239,-0.00044155928719205015,-0.00044155928719205015,-0.00044155928719205015,0.005202648271061242,0.005202648271061242,0.005202648271061242,0.013572744207560113,0.013572744207560113,0.013572744207560113,0.00038124807939407936,0.00038124807939407936,0.00038124807939407936,-0.0014643774291142814,-0.0014643774291142814,-0.0014643774291142814,-0.6737025843312067,-0.6737025843312067,-0.6737025843312067,0.00010322516652007975,0.00010322516652007975,0.00010322516652007975,0.0002030062213126479,0.0002030062213126479,0.0002030062213126479,-0.0002907552686377681,-0.0002907552686377681,-0.0002907552686377681,-4.337603835373593,-4.337603835373593,-4.337603835373593,0.625174931009123,0.625174931009123,0.625174931009123,-0.06896195959555418,-0.06896195959555418,-0.06896195959555418,-0.05287427589961087,-0.05287427589961087,-0.05287427589961087,-0.00847106968510997,-0.00847106968510997,-0.00847106968510997,-0.0039186844040336654,-0.0039186844040336654,-0.0039186844040336654,0.16486007943608214,0.16486007943608214,0.16486007943608214,0.0,0.0,0.0,8.3769009765128
2013-01-02,12.788903614365264,12.909742705655626,13.26303446335801,12.788903614365264,12.788903614365264,0.2923379952958341,0.2923379952958341,0.2923379952958341,-0.00030055665849038706,-0.00030055665849038706,-0.00030055665849038706,0.0007480598259214697,0.0007480598259214697,0.0007480598259214697,-0.0014310255621512006,-0.0014310255621512006,-0.0014310255621512006,0.0016190085142137017,0.0016190085142137017,0.0016190085142137017,2.652881155359243e-05,2.652881155359243e-05,2.652881155359243e-05,0.10662412592144462,0.10662412592144462,0.10662412592144462,0.0001329388887645191,0.0001329388887645191,0.0001329388887645191,-0.00026310325417986107,-0.00026310325417986107,-0.00026310325417986107,-0.04674970989317801,-0.04674970989317801,-0.04674970989317801,-0.02714017945634239,-0.02714017945634239,-0.02714017945634239,-0.00044155928719205015,-0.00044155928719205015,-0.00044155928719205015,0.005202648271061242,0.005202648271061242,0.005202648271061242,0.013572744207560113,0.013572744207560113,0.013572744207560113,0.00038124807939407936,0.00038124807939407936,0.00038124807939407936,-0.0014643774291142814,-0.0014643774291142814,-0.0014643774291142814,-0.4468709853639888,-0.4468709853639888,-0.4468709853639888,0.00010322516652007975,0.00010322516652007975,0.00010322516652007975,0.0002030062213126479,0.0002030062213126479,0.0002030062213126479,-0.0002907552686377681,-0.0002907552686377681,-0.0002907552686377681,0.11471934427956972,0.11471934427956972,0.11471934427956972,0.625174931009123,0.625174931009123,0.625174931009123,-0.06896195959555418,-0.06896195959555418,-0.06896195959555418,-0.05287427589961087,-0.05287427589961087,-0.05287427589961087,-0.00847106968510997,-0.00847106968510997,-0.00847106968510997,0.023425719889503854,0.023425719889503854,0.023425719889503854,0.1622881494848856,0.1622881494848856,0.1622881494848856,0.0,0.0,0.0,13.081241609661099
2013-01-03,12.78931699455084,12.223112000178956,12.573912513163602,12.78931699455084,12.78931699455084,-0.3893820147560333,-0.3893820147560333,-0.3893820147560333,-0.00030055665849038706,-0.00030055665849038706,-0.00030055665849038706,0.0007480598259214697,0.0007480598259214697,0.0007480598259214697,-0.0014310255621512006,-0.0014310255621512006,-0.0014310255621512006,0.0016190085142137017,0.0016190085142137017,0.0016190085142137017,2.652881155359243e-05,2.652881155359243e-05,2.652881155359243e-05,-0.468298232285388,-0.468298232285388,-0.468298232285388,0.0001329388887645191,0.0001329388887645191,0.0001329388887645191,-0.00026310325417986107,-0.00026310325417986107,-0.00026310325417986107,-0.04674970989317801,-0.04674970989317801,-0.04674970989317801,-0.02714017945634239,-0.02714017945634239,-0.02714017945634239,-0.00044155928719205015,-0.00044155928719205015,-0.00044155928719205015,0.005202648271061242,0.005202648271061242,0.005202648271061242,0.013572744207560113,0.013572744207560113,0.013572744207560113,0.00038124807939407936,0.00038124807939407936,0.00038124807939407936,-0.0014643774291142814,-0.0014643774291142814,-0.0014643774291142814,-0.22003938639677093,-0.22003938639677093,-0.22003938639677093,0.00010322516652007975,0.00010322516652007975,0.00010322516652007975,0.0002030062213126479,0.0002030062213126479,0.0002030062213126479,-0.0002907552686377681,-0.0002907552686377681,-0.0002907552686377681,-0.04476348018705365,-0.04476348018705365,-0.04476348018705365,-0.017096201698303868,-0.017096201698303868,-0.017096201698303868,-0.06896195959555418,-0.06896195959555418,-0.06896195959555418,-0.05287427589961087,-0.05287427589961087,-0.05287427589961087,-0.00847106968510997,-0.00847106968510997,-0.00847106968510997,-0.07983167273145642,-0.07983167273145642,-0.07983167273145642,0.1587478902608111,0.1587478902608111,0.1587478902608111,0.0,0.0,0.0,12.399934979794805
2013-01-04,12.789730374736415,12.51627004544022,12.895113480468373,12.789730374736415,12.789730374736415,-0.09207664797132248,-0.09207664797132248,-0.09207664797132248,-0.00030055665849038706,-0.00030055665849038706,-0.00030055665849038706,0.0007480598259214697,0.0007480598259214697,0.0007480598259214697,-0.0014310255621512006,-0.0014310255621512006,-0.0014310255621512006,0.0016190085142137017,0.0016190085142137017,0.0016190085142137017,2.652881155359243e-05,2.652881155359243e-05,2.652881155359243e-05,-0.21857867860748573,-0.21857867860748573,-0.21857867860748573,0.0001329388887645191,0.0001329388887645191,0.0001329388887645191,-0.00026310325417986107,-0.00026310325417986107,-0.00026310325417986107,-0.04674970989317801,-0.04674970989317801,-0.04674970989317801,-0.02714017945634239,-0.02714017945634239,-0.02714017945634239,-0.00044155928719205015,-0.00044155928719205015,-0.00044155928719205015,0.005202648271061242,0.005202648271061242,0.005202648271061242,0.013572744207560113,0.013572744207560113,0.013572744207560113,0.00038124807939407936,0.00038124807939407936,0.00038124807939407936,-0.0014643774291142814,-0.0014643774291142814,-0.0014643774291142814,0.006792212570446947,0.006792212570446947,0.006792212570446947,0.00010322516652007975,0.00010322516652007975,0.00010322516652007975,0.0002030062213126479,0.0002030062213126479,0.0002030062213126479,-0.0002907552686377681,-0.0002907552686377681,-0.0002907552686377681,-0.04488176518189245,-0.04488176518189245,-0.04488176518189245,0.005910038007219337,0.005910038007219337,0.005910038007219337,-0.06896195959555418,-0.06896195959555418,-0.06896195959555418,-0.05287427589961087,-0.05287427589961087,-0.05287427589961087,-0.00847106968510997,-0.00847106968510997,-0.00847106968510997,-0.027804472160163334,-0.027804472160163334,-0.027804472160163334,0.15430650279632654,0.15430650279632654,0.15430650279632654,0.0,0.0,0.0,12.697653726765092
2013-01-05,12.79014375492199,12.894846846965223,13.258617249567388,12.79014375492199,12.79014375492199,0.2886676094188047,0.2886676094188047,0.2886676094188047,-0.00030055665849038706,-0.00030055665849038706,-0.00030055665849038706,0.0007480598259214697,0.0007480598259214697,0.0007480598259214697,-0.0014310255621512006,-0.0014310255621512006,-0.0014310255621512006,0.0016190085142137017,0.0016190085142137017,0.0016190085142137017,2.652881155359243e-05,2.652881155359243e-05,2.652881155359243e-05,0.10858077421296895,0.10858077421296895,0.10858077421296895,0.0001329388887645191,0.0001329388887645191,0.0001329388887645191,-0.00026310325417986107,-0.00026310325417986107,-0.00026310325417986107,0.11723231408661264,0.11723231408661264,0.11723231408661264,-0.02714017945634239,-0.02714017945634239,-0.02714017945634239,-0.00044155928719205015,-0.00044155928719205015,-0.00044155928719205015,0.005202648271061242,0.005202648271061242,0.005202648271061242,0.013572744207560113,0.013572744207560113,0.013572744207560113,0.00038124807939407936,0.00038124807939407936,0.00038124807939407936,-0.0014643774291142814,-0.0014643774291142814,-0.0014643774291142814,0.006792212570446947,0.006792212570446947,0.006792212570446947,0.00010322516652007975,0.00010322516652007975,0.00010322516652007975,0.0002030062213126479,0.0002030062213126479,0.0002030062213126479,-0.0002907552686377681,-0.0002907552686377681,-0.0002907552686377681,0.11827860042356776,0.11827860042356776,0.11827860042356776,0.0059271012424230605,0.0059271012424230605,0.0059271012424230605,-0.06896195959555418,-0.06896195959555418,-0.06896195959555418,-0.05287427589961087,-0.05287427589961087,-0.05287427589961087,-0.00847106968510997,-0.00847106968510997,-0.00847106968510997,0.031044010795466686,0.031044010795466686,0.031044010795466686,0.14904282441036917,0.14904282441036917,0.14904282441036917,0.0,0.0,0.0,13.078811364340796
2013-01-06,12.790557135107566,12.98879995564859,13.323598843848629,12.790557135107566,12.790557135107566,0.36705147119658005,0.36705147119658005,0.36705147119658005,-0.00030055665849038706,-0.00030055665849038706,-0.00030055665849038706,0.0007480598259214697,0.0007480598259214697,0.0007480598259214697,-0.0014310255621512006,-0.0014310255621512006,-0.0014310255621512006,0.0016190085142137017,0.0016190085142137017,0.0016190085142137017,2.652881155359243e-05,2.652881155359243e-05,2.652881155359243e-05,0.14886767753732327,0.14886767753732327,0.14886767753732327,0.0001329388887645191,0.0001329388887645191,0.0001329388887645191,-0.00026310325417986107,-0.00026310325417986107,-0.00026310325417986107,0.11723231408661264,0.11723231408661264,0.11723231408661264,0.06805830559511679,0.06805830559511679,0.06805830559511679,-0.00044155928719205015,-0.00044155928719205015,-0.00044155928719205015,0.005202648271061242,0.005202648271061242,0.005202648271061242,0.013572744207560113,0.013572744207560113,0.013572744207560113,0.00038124807939407936,0.00038124807939407936,0.00038124807939407936,-0.0014643774291142814,-0.0014643774291142814,-0.0014643774291142814,0.006792212570446947,0.006792212570446947,0.006792212570446947,0.00010322516652007975,0.00010322516652007975,0.00010322516652007975,0.0002030062213126479,0.0002030062213126479,0.0002030062213126479,-0.0002907552686377681,-0.0002907552686377681,-0.0002907552686377681,0.08690376313345152,0.08690376313345152,0.08690376313345152,-0.017609643194565507,-0.017609643194565507,-0.017609643194565507,-0.06896195959555418,-0.06896195959555418,-0.06896195959555418,-0.05287427589961087,-0.05287427589961087,-0.05287427589961087,-0.00847106968510997,-0.00847106968510997,-0.00847106968510997,0.07513865828172367,0.07513865828172367,0.07513865828172367,0.14304513537753316,0.14304513537753316,0.14304513537753316,0.0,0.0,0.0,13.157608606304146
2013-01-07,12.790970515293141,12.54307133074767,12.915164364705378,12.790970515293141,12.790970515293141,-0.058936374364516556,-0.058936374364516556,-0.058936374364516556,-0.00030055665849038706,-0.00030055665849038706,-0.00030055665849038706,0.0007480598259214697,0.0007480598259214697,0.0007480598259214697,-0.0014310255621512006,-0.0014310255621512006,-0.0014310255621512006,0.0016190085142137017,0.0016190085142137017,0.0016190085142137017,2.652881155359243e-05,2.652881155359243e-05,2.652881155359243e-05,-0.17729162398219156,-0.17729162398219156,-0.17729162398219156,0.0001329388887645191,0.0001329388887645191,0.0001329388887645191,-0.00026310325417986107,-0.00026310325417986107,-0.00026310325417986107,-0.04674970989317801,-0.04674970989317801,-0.04674970989317801,0.06805830559511679,0.06805830559511679,0.06805830559511679,-0.00044155928719205015,-0.00044155928719205015,-0.00044155928719205015,0.005202648271061242,0.005202648271061242,0.005202648271061242,0.013572744207560113,0.013572744207560113,0.013572744207560113,0.00038124807939407936,0.00038124807939407936,0.00038124807939407936,-0.0014643774291142814,-0.0014643774291142814,-0.0014643774291142814,0.006792212570446947,0.006792212570446947,0.006792212570446947,0.00010322516652007975,0.00010322516652007975,0.00010322516652007975,0.0002030062213126479,0.0002030062213126479,0.0002030062213126479,-0.0002907552686377681,-0.0002907552686377681,-0.0002907552686377681,-0.0797995003852159,-0.0797995003852159,-0.0797995003852159,-0.013083657215622276,-0.013083657215622276,-0.013083657215622276,-0.06896195959555418,-0.06896195959555418,-0.06896195959555418,-0.05287427589961087,-0.05287427589961087,-0.05287427589961087,-0.00847106968510997,-0.00847106968510997,-0.00847106968510997,-0.018053559671102313,-0.018053559671102313,-0.018053559671102313,0.1364088092887773,0.1364088092887773,0.1364088092887773,0.0,0.0,0.0,12.732034140928624
2013-01-08,12.791383895478715,12.451052361934929,12.823790135547329,12.791383895478715,12.791383895478715,-0.16421129124127498,-0.16421129124127498,-0.16421129124127498,-0.00030055665849038706,-0.00030055665849038706,-0.00030055665849038706,0.0007480598259214697,0.0007480598259214697,0.0007480598259214697,-0.0014310255621512006,-0.0014310255621512006,-0.0014310255621512006,0.0016190085142137017,0.0016190085142137017,0.0016190085142137017,2.652881155359243e-05,2.652881155359243e-05,2.652881155359243e-05,-0.2895264799816253,-0.2895264799816253,-0.2895264799816253,0.0001329388887645191,0.0001329388887645191,0.0001329388887645191,-0.00026310325417986107,-0.00026310325417986107,-0.00026310325417986107,-0.04674970989317801,-0.04674970989317801,-0.04674970989317801,-0.02714017945634239,-0.02714017945634239,-0.02714017945634239,-0.00044155928719205015,-0.00044155928719205015,-0.00044155928719205015,0.005202648271061242,0.005202648271061242,0.005202648271061242,0.013572744207560113,0.013572744207560113,0.013572744207560113,0.00038124807939407936,0.00038124807939407936,0.00038124807939407936,-0.0014643774291142814,-0.0014643774291142814,-0.0014643774291142814,0.006792212570446947,0.006792212570446947,0.006792212570446947,0.00010322516652007975,0.00010322516652007975,0.00010322516652007975,0.0002030062213126479,0.0002030062213126479,0.0002030062213126479,-0.0002907552686377681,-0.0002907552686377681,-0.0002907552686377681,-0.12088369750525635,-0.12088369750525635,-0.12088369750525635,0.010964168956443674,0.010964168956443674,0.010964168956443674,-0.06896195959555418,-0.06896195959555418,-0.06896195959555418,-0.05287427589961087,-0.05287427589961087,-0.05287427589961087,-0.00847106968510997,-0.00847106968510997,-0.00847106968510997,-0.003918684404041567,-0.003918684404041567,-0.003918684404041567,0.12923387314439183,0.12923387314439183,0.12923387314439183,0.0,0.0,0.0,12.62717260423744
2013-01-09,12.79179727566429,12.477229034459866,12.842412385707089,12.79179727566429,12.79179727566429,-0.13437362814105758,-0.13437362814105758,-0.13437362814105758,-0.00030055665849038706,-0.00030055665849038706,-0.00030055665849038706,0.0007480598259214697,0.0007480598259214697,0.0007480598259214697,-0.0014310255621512006,-0.0014310255621512006,-0.0014310255621512006,0.0016190085142137017,0.0016190085142137017,0.0016190085142137017,2.652881155359243e-05,2.652881155359243e-05,2.652881155359243e-05,-0.27942189259817657,-0.27942189259817657,-0.27942189259817657,0.0001329388887645191,0.0001329388887645191,0.0001329388887645191,-0.00026310325417986107,-0.00026310325417986107,-0.00026310325417986107,-0.04674970989317801,-0.04674970989317801,-0.04674970989317801,-0.02714017945634239,-0.02714017945634239,-0.02714017945634239,-0.00044155928719205015,-0.00044155928719205015,-0.00044155928719205015,0.005202648271061242,0.005202648271061242,0.005202648271061242,0.013572744207560113,0.013572744207560113,0.013572744207560113,0.00038124807939407936,0.00038124807939407936,0.00038124807939407936,-0.0014643774291142814,-0.0014643774291142814,-0.0014643774291142814,0.006792212570446947,0.006792212570446947,0.006792212570446947,0.00010322516652007975,0.00010322516652007975,0.00010322516652007975,0.0002030062213126479,0.0002030062213126479,0.0002030062213126479,-0.0002907552686377681,-0.0002907552686377681,-0.0002907552686377681,-0.1254395864453825,-0.1254395864453825,-0.1254395864453825,0.016890781368869484,0.016890781368869484,0.016890781368869484,-0.06896195959555418,-0.06896195959555418,-0.06896195959555418,-0.05287427589961087,-0.05287427589961087,-0.05287427589961087,0.0002627942260391202,0.0002627942260391202,0.0002627942260391202,0.023425719889364236,0.023425719889364236,0.023425719889364236,0.1216225445677547,0.1216225445677547,0.1216225445677547,0.0,0.0,0.0,12.657423647523233
2013-01-10,12.792210655849866,12.2945960566223,12.659833477100563,12.792210655849866,12.792210655849866,-0.3202777795997485,-0.3202777795997485,-0.3202777795997485,-0.00030055665849038706,-0.00030055665849038706,-0.00030055665849038706,0.0007480598259214697,0.0007480598259214697,0.0007480598259214697,-0.0014310255621512006,-0.0014310255621512006,-0.0014310255621512006,0.0016190085142137017,0.0016190085142137017,0.0016190085142137017,2.652881155359243e-05,2.652881155359243e-05,2.652881155359243e-05,-0.35412291986549477,-0.35412291986549477,-0.35412291986549477,0.0001329388887645191,0.0001329388887645191,0.0001329388887645191,-0.00026310325417986107,-0.00026310325417986107,-0.00026310325417986107,-0.04674970989317801,-0.04674970989317801,-0.04674970989317801,-0.02714017945634239,-0.02714017945634239,-0.02714017945634239,-0.00044155928719205015,-0.00044155928719205015,-0.00044155928719205015,0.005202648271061242,0.005202648271061242,0.005202648271061242,0.013572744207560113,0.013572744207560113,0.013572744207560113,0.00038124807939407936,0.00038124807939407936,0.00038124807939407936,-0.0014643774291142814,-0.0014643774291142814,-0.0014643774291142814,0.006792212570446947,0.006792212570446947,0.006792212570446947,0.00010322516652007975,0.00010322516652007975,0.00010322516652007975,0.0002030062213126479,0.0002030062213126479,0.0002030062213126479,-0.0002907552686377681,-0.0002907552686377681,-0.0002907552686377681,-0.2004849765550059,-0.2004849765550059,-0.2004849765550059,0.017547992409486714,0.017547992409486714,0.017547992409486714,-0.06896195959555418,-0.06896195959555418,-0.06896195959555418,-0.05287427589961087,-0.05287427589961087,-0.05287427589961087,-5.005397227286172e-05,-5.005397227286172e-05,-5.005397227286172e-05,-0.07983167273152152,-0.07983167273152152,-0.07983167273152152,0.11367681299726774,0.11367681299726774,0.11367681299726774,0.0,0.0,0.0,12.471932876250117
